code,date,open,high,low,close,volume,change,changeRate
G0001,2025-04-28,17414,17851,17236,17316,878334,-137,-0.78
G0001,2025-04-29,17483,18595,17066,18114,2413310,798,4.61
G0001,2025-04-30,18103,18490,17581,18152,778999,38,0.21
G0001,2025-05-01,18049,18134,17330,17611,775212,-541,-2.98
G0001,2025-05-02,17636,18026,17202,17597,2687127,-14,-0.08
G0001,2025-05-05,17551,17642,17014,17486,1173991,-111,-0.63
G0001,2025-05-06,17314,17427,16742,17144,1106053,-342,-1.96
G0001,2025-05-07,17119,17612,16590,17077,1563823,-67,-0.39
G0001,2025-05-08,16978,17007,16800,16807,529253,-270,-1.58
G0001,2025-05-09,17014,17547,16880,17320,1368810,513,3.05
G0001,2025-05-12,17367,17662,17105,17492,914912,172,0.99
G0001,2025-05-13,17427,17542,17140,17426,1622192,-66,-0.38
G0001,2025-05-14,17446,18058,16997,17579,802243,153,0.88
G0001,2025-05-15,17498,17861,16994,17590,667278,11,0.06
G0001,2025-05-16,17602,17627,17200,17623,965695,33,0.19
G0001,2025-05-19,17629,18090,17323,17978,979595,355,2.01
G0001,2025-05-20,18010,18653,17882,18469,1184511,491,2.73
G0001,2025-05-21,18253,18351,17798,18100,405753,-369,-2
G0001,2025-05-22,18048,18134,17387,17680,1455771,-420,-2.32
G0001,2025-05-23,17723,18272,17332,17754,498548,74,0.42
G0001,2025-05-26,17635,17714,17125,17492,1044788,-262,-1.48
G0001,2025-05-27,17502,17946,17345,17442,1303228,-50,-0.29
G0001,2025-05-28,17413,17414,16614,16895,902040,-547,-3.14
G0001,2025-05-29,16710,17089,16222,16503,895154,-392,-2.32
G0001,2025-05-30,16491,16543,15982,16057,788543,-446,-2.7
G0001,2025-06-02,16080,16207,15669,16108,855454,51,0.32
G0001,2025-06-03,16118,16304,16027,16150,1001187,42,0.26
G0001,2025-06-04,16150,16179,15651,15956,1207540,-194,-1.2
G0001,2025-06-05,15964,16130,15491,15847,2103772,-109,-0.68
G0001,2025-06-06,15867,16264,15596,15846,930019,-1,-0.01
G0001,2025-06-09,15792,15929,15499,15705,1515988,-141,-0.89
G0001,2025-06-10,15485,15679,15165,15231,1421442,-474,-3.02
G0001,2025-06-11,15275,15548,14908,15223,1111249,-8,-0.05
G0001,2025-06-12,15256,15571,14924,15069,1102514,-154,-1.01
G0001,2025-06-13,15349,15846,15094,15799,1597945,730,4.84
G0001,2025-06-16,15808,15995,15308,15686,1653012,-113,-0.72
G0001,2025-06-17,15604,16034,15168,15417,1180194,-269,-1.71
G0001,2025-06-18,15423,15502,15291,15387,1488560,-30,-0.19
G0001,2025-06-19,15361,15904,15050,15499,1355786,112,0.73
G0001,2025-06-20,15379,15508,15345,15374,1509292,-125,-0.81
G0001,2025-06-23,15363,15808,15100,15493,909718,119,0.77
G0001,2025-06-24,15549,15795,15215,15567,1651845,74,0.48
G0001,2025-06-25,15522,15895,15198,15477,1106522,-90,-0.58
G0001,2025-06-26,15504,15686,15133,15562,1155941,85,0.55
G0001,2025-06-27,15609,16015,15428,15575,1193677,13,0.08
G0001,2025-06-30,15524,15884,15368,15474,1300369,-101,-0.65
G0001,2025-07-01,15497,15614,15173,15352,1657076,-122,-0.79
G0001,2025-07-02,15368,15505,15068,15352,1190852,0,0
G0001,2025-07-03,15302,15972,15158,15808,686756,456,2.97
G0001,2025-07-04,15952,16017,15725,15950,1086301,142,0.9
G0001,2025-07-07,16034,16501,15580,16254,568252,304,1.91
G0001,2025-07-08,16263,16265,15707,16140,1014470,-114,-0.7
G0001,2025-07-09,15730,16152,15204,15439,1576796,-701,-4.34
G0001,2025-07-10,15390,15490,14943,15480,1032565,41,0.27
G0001,2025-07-11,15879,16690,15464,16288,1126895,808,5.22
G0001,2025-07-14,16434,16996,15978,16612,1050403,324,1.99
G0001,2025-07-15,16567,16720,15906,16397,1554501,-215,-1.29
G0001,2025-07-16,16341,16708,16097,16156,993006,-241,-1.47
G0001,2025-07-17,15966,16185,15586,15724,916747,-432,-2.67
G0001,2025-07-18,15549,15843,15381,15401,1185796,-323,-2.05
G0001,2025-07-21,15391,15530,15147,15211,767693,-190,-1.23
G0001,2025-07-22,15427,16010,15073,15640,900256,429,2.82
G0001,2025-07-23,16002,16340,15857,16079,2248506,439,2.81
G0001,2025-07-24,16109,16732,16023,16281,1262766,202,1.26
G0001,2025-07-25,16272,16610,16188,16346,1169424,65,0.4
G0001,2025-07-28,16418,17224,16319,16741,1520400,395,2.42
G0001,2025-07-29,16759,16908,16638,16880,1383420,139,0.83
G0001,2025-07-30,16746,17145,16416,16642,19565408,-238,-1.41
G0001,2025-07-31,16521,16569,16049,16352,1333998,-290,-1.74
G0001,2025-08-01,16351,16432,16259,16306,1258540,-46,-0.28
G0001,2025-08-04,16080,16216,15258,15723,1096826,-583,-3.58
G0001,2025-08-05,15700,15859,15472,15847,15846532,124,0.79
G0001,2025-08-06,15969,16246,15697,15902,1350772,55,0.35
G0001,2025-08-07,15836,15925,15657,15799,884971,-103,-0.65
G0001,2025-08-08,15964,16469,15570,16036,815331,237,1.5
G0001,2025-08-11,16077,16424,15893,16229,967796,193,1.2
G0001,2025-08-12,16273,16577,16099,16180,1453285,-49,-0.3
G0001,2025-08-13,16168,16536,15814,16254,1277650,74,0.46
G0001,2025-08-14,17530,19537,17113,19506,1298253,3252,20.01
G0001,2025-08-15,19409,19521,19062,19309,551251,-197,-1.01
G0001,2025-08-18,19285,19479,19142,19449,1701147,140,0.73
G0001,2025-08-19,19423,20096,19347,19576,1394305,127,0.65
G0001,2025-08-20,19648,20197,19085,19616,1298183,40,0.2
G0001,2025-08-21,19318,19800,18546,18945,965355,-671,-3.42
G0001,2025-08-22,18984,19516,18513,19484,1261519,539,2.85
G0001,2025-08-25,19644,19924,19095,19906,801657,422,2.17
G0001,2025-08-26,19935,20547,19524,20019,599777,113,0.57
G0001,2025-08-27,20068,20226,19970,20100,1528858,81,0.4
G0001,2025-08-28,20090,21082,19624,20503,1191426,403,2
G0001,2025-08-29,20562,21391,20509,21121,701877,618,3.01
G0001,2025-09-01,21026,21438,20137,20670,618727,-451,-2.14
G0001,2025-09-02,20615,20932,20176,20371,1967488,-299,-1.45
G0001,2025-09-03,20408,21360,20361,20745,1488554,374,1.84
G0001,2025-09-04,20728,21196,20028,20392,1012371,-353,-1.7
G0001,2025-09-05,20577,21131,20040,20706,1208454,314,1.54
G0001,2025-09-08,20708,21189,20506,20704,837457,-2,-0.01
G0001,2025-09-09,20663,21118,20192,20495,1368095,-209,-1.01
G0001,2025-09-10,20306,20694,20021,20068,1059638,-427,-2.08
G0001,2025-09-11,20051,20527,19817,20233,905949,165,0.82
G0001,2025-09-12,20067,20171,18832,19388,1200609,-845,-4.18
G0001,2025-09-15,19384,19908,18815,19528,592041,140,0.72
G0001,2025-09-16,19401,19829,19216,19240,1463492,-288,-1.47
G0001,2025-09-17,19267,19685,18807,19493,1307798,253,1.31
G0001,2025-09-18,19432,19841,18141,18650,2357104,-843,-4.32
G0001,2025-09-19,18794,19502,18499,19009,981863,359,1.92
G0001,2025-09-22,18786,19142,18159,18377,1923499,-632,-3.32
G0001,2025-09-23,18432,18615,18122,18382,1185656,5,0.03
G0001,2025-09-24,18354,18655,18307,18400,1056921,18,0.1
G0001,2025-09-25,18345,18345,17419,17795,1839226,-605,-3.29
G0001,2025-09-26,17682,17944,17245,17384,1238663,-411,-2.31
G0001,2025-09-29,17380,17560,17224,17550,900163,166,0.95
G0001,2025-09-30,17516,17533,16938,17254,1396580,-296,-1.69
G0001,2025-10-01,17275,17568,17271,17406,1329878,152,0.88
G0001,2025-10-02,17574,18245,17119,17721,1207663,315,1.81
G0001,2025-10-03,17632,17735,17559,17667,463473,-54,-0.3
G0001,2025-10-06,17757,18343,17640,18236,1170228,569,3.22
G0001,2025-10-07,18131,18192,17709,17829,614124,-407,-2.23
G0001,2025-10-08,17797,17846,17190,17654,731277,-175,-0.98
G0001,2025-10-09,17716,18035,17478,17698,1309349,44,0.25
G0001,2025-10-10,17777,17890,17712,17865,722542,167,0.94
G0001,2025-10-13,17809,18293,17131,17646,1216728,-219,-1.23
G0001,2025-10-14,17581,17796,17483,17512,970590,-134,-0.76
G0001,2025-10-15,17532,17889,17496,17664,1237262,152,0.87
G0001,2025-10-16,17623,17858,17310,17677,922545,13,0.07
G0001,2025-10-17,17800,18319,17457,18014,1263519,337,1.91
G0001,2025-10-20,18096,18307,17620,18220,1236436,206,1.14
G0001,2025-10-21,18337,18771,18090,18770,1073116,550,3.02
G0001,2025-10-22,18743,19173,18614,18974,1593364,204,1.09
G0001,2025-10-23,19111,19502,18961,19087,1815539,113,0.6
G0001,2025-10-24,18813,19316,18253,18576,1300324,-511,-2.68
G0001,2025-10-27,18655,18856,18341,18732,873648,156,0.84
G0001,2025-10-28,18294,18465,17566,17700,1258548,-1032,-5.51
G0001,2025-10-29,17636,17690,17102,17525,792403,-175,-0.99
G0001,2025-10-30,17608,17943,17278,17703,559046,178,1.02
G0001,2025-10-31,17447,17853,16802,17149,1314578,-554,-3.13
G0001,2025-11-03,17028,17516,16244,16540,786692,-609,-3.55
G0001,2025-11-04,16451,16637,16069,16285,1083245,-255,-1.54
G0001,2025-11-05,16358,16803,15968,16616,1267561,331,2.03
G0001,2025-11-06,16564,17025,16387,16562,1301177,-54,-0.32
G0001,2025-11-07,16424,16704,16023,16252,1572469,-310,-1.87
G0001,2025-11-10,16321,16391,15935,16258,738025,6,0.04
G0001,2025-11-11,16028,16039,15533,15570,1293668,-688,-4.23
G0001,2025-11-12,15469,15790,15371,15490,1032058,-80,-0.51
G0001,2025-11-13,15548,15827,15239,15661,1003016,171,1.1
G0001,2025-11-14,15162,15273,12555,12916,1374252,-2745,-17.53
G0001,2025-11-17,13092,13453,12883,13236,1056381,320,2.48
G0001,2025-11-18,13324,13696,13180,13306,1092162,70,0.53
G0001,2025-11-19,13214,13342,12599,12925,1028590,-381,-2.86
G0001,2025-11-20,12848,12895,12425,12758,813491,-167,-1.29
G0001,2025-11-21,12757,12965,12526,12876,1658618,118,0.92
G0001,2025-11-24,12835,13132,12473,12893,1078888,17,0.13
G0001,2025-11-25,12913,13215,12598,12987,685222,94,0.73
G0001,2025-11-26,12908,13194,12653,12666,752247,-321,-2.47
G0001,2025-11-27,12713,12777,12661,12745,1714228,79,0.62
G0001,2025-11-28,12645,12759,12448,12488,1408151,-257,-2.02
G0001,2025-12-01,12514,12831,12368,12729,1877763,241,1.93
G0001,2025-12-02,12712,12970,12215,12392,2100713,-337,-2.65
G0001,2025-12-03,12164,12504,11797,11894,731713,-498,-4.02
G0001,2025-12-04,11971,12089,11786,11991,1148643,97,0.82
G0001,2025-12-05,11939,11959,11789,11866,1255467,-125,-1.04
G0001,2025-12-08,11826,11989,11512,11874,983622,8,0.07
G0001,2025-12-09,11746,11996,11616,11700,1150071,-174,-1.47
G0001,2025-12-10,11670,11958,11482,11609,1052480,-91,-0.78
G0001,2025-12-11,11524,11742,11003,11257,1542433,-352,-3.03
G0001,2025-12-12,11273,11463,11262,11398,803102,141,1.25
G0001,2025-12-15,11456,11690,11134,11413,814045,15,0.13
G0001,2025-12-16,11277,11332,10833,11137,681007,-276,-2.42
G0001,2025-12-17,11135,11440,10828,11176,988957,39,0.35
G0001,2025-12-18,11160,11484,11083,11138,1407029,-38,-0.34
G0001,2025-12-19,11107,11157,10850,11059,1021225,-79,-0.71
G0001,2025-12-22,11149,11323,11078,11270,1646206,211,1.91
G0001,2025-12-23,11254,11309,10977,11163,1540101,-107,-0.95
G0001,2025-12-24,11170,11435,11147,11192,966699,29,0.26
G0001,2025-12-25,11195,11435,10965,11426,1073376,234,2.09
G0001,2025-12-26,11323,11534,11233,11259,1955512,-167,-1.46
G0001,2025-12-29,11258,11689,11139,11458,1459132,199,1.77
G0001,2025-12-30,11492,11809,11259,11559,1082843,101,0.88
G0001,2025-12-31,11502,11732,11096,11391,897733,-168,-1.45
G0001,2026-01-01,11368,11678,11241,11258,613548,-133,-1.17
G0001,2026-01-02,11313,11795,11082,11580,986805,322,2.86
G0001,2026-01-05,11542,11785,11166,11420,863015,-160,-1.38
G0001,2026-01-06,11452,11585,11119,11570,1573863,150,1.31
G0001,2026-01-07,11696,12297,11486,11964,1559906,394,3.41
G0001,2026-01-08,12098,12426,12015,12199,1134450,235,1.96
G0001,2026-01-09,12103,12365,11828,11957,1007906,-242,-1.98
G0001,2026-01-12,11957,12645,11651,12283,1168207,326,2.73
G0001,2026-01-13,12150,12221,11911,11957,1098100,-326,-2.65
G0001,2026-01-14,12075,12328,11939,12171,947082,214,1.79
G0001,2026-01-15,12154,12268,11830,12073,752617,-98,-0.81
G0001,2026-01-16,11883,11950,11568,11743,1330538,-330,-2.73
G0001,2026-01-19,11719,11750,11268,11575,852803,-168,-1.43
G0001,2026-01-20,11420,11528,11283,11290,1175638,-285,-2.46
G0001,2026-01-21,11173,11228,10859,10919,728355,-371,-3.29
G0001,2026-01-22,10738,11017,10280,10488,1334526,-431,-3.95
G0001,2026-01-23,10510,10924,10313,10719,1325049,231,2.2
G0001,2026-01-26,10913,11454,10808,11199,1808782,480,4.48
G0001,2026-01-27,11284,11525,11032,11463,1289388,264,2.36
G0001,2026-01-28,11322,11446,11240,11270,1399637,-193,-1.68
G0001,2026-01-29,11279,11360,11113,11239,975468,-31,-0.28
G0001,2026-01-30,11213,11235,10973,11195,909486,-44,-0.39
G0001,2026-02-02,11232,11594,11133,11540,1047269,345,3.08
G0001,2026-02-03,11593,12035,11493,11857,989756,317,2.75
G0001,2026-02-04,11770,11888,11541,11713,1151534,-144,-1.21
G0001,2026-02-05,11785,12164,11624,11986,1456270,273,2.33
G0001,2026-02-06,11978,12179,11680,11920,1078706,-66,-0.55
G0001,2026-02-09,11929,12257,11613,12043,1203945,123,1.03
G0001,2026-02-10,11973,11985,11750,11934,1097095,-109,-0.91
G0001,2026-02-11,11885,12062,11251,11506,686938,-428,-3.59
G0001,2026-02-12,11522,12051,11395,11889,693581,383,3.33
G0001,2026-02-13,11896,12151,11623,11873,1427079,-16,-0.13
G0001,2026-02-16,12448,13203,12225,13153,1837121,1280,10.78
G0001,2026-02-17,13179,13335,12840,13221,735802,68,0.52
G0001,2026-02-18,13265,13290,12887,12975,1450048,-246,-1.86
G0001,2026-02-19,13024,13149,12601,12972,901735,-3,-0.02
G0001,2026-02-20,12926,13158,12582,12734,1768649,-238,-1.83
G0001,2026-02-23,12854,13567,12608,13440,1274491,706,5.54
G0001,2026-02-24,13389,13401,13242,13297,739091,-143,-1.06
G0001,2026-02-25,13316,13392,12873,13153,898933,-144,-1.08
G0001,2026-02-26,13212,13581,13188,13317,1405422,164,1.25
G0001,2026-02-27,13271,13648,12855,12992,957808,-325,-2.44
G0001,2026-03-02,13122,13606,12751,13265,1758062,273,2.1
G0001,2026-03-03,13237,13516,12844,13185,1219477,-80,-0.6
G0001,2026-03-04,13296,13961,13100,13572,1188422,387,2.94
G0001,2026-03-05,13694,13809,13595,13705,1257928,133,0.98
G0001,2026-03-06,13732,14419,13692,14067,1255635,362,2.64
G0001,2026-03-09,14131,14684,13952,14584,1659520,517,3.68
G0001,2026-03-10,14627,14659,14237,14499,28923504,-85,-0.58
G0001,2026-03-11,14498,14534,14084,14394,1219772,-105,-0.72
G0001,2026-03-12,14416,14526,14230,14356,842631,-38,-0.26
G0001,2026-03-13,14301,14595,13859,14169,1351059,-187,-1.3
G0001,2026-03-16,14107,14305,13782,14033,1791528,-136,-0.96
G0001,2026-03-17,14005,14023,13913,14016,637572,-17,-0.12
G0001,2026-03-18,13954,14330,13673,13781,1611282,-235,-1.68
G0001,2026-03-19,13782,14145,13520,13790,1320240,9,0.07
G0001,2026-03-20,13784,14176,13431,13699,646930,-91,-0.66
G0001,2026-03-23,13708,13822,13660,13689,1003340,-10,-0.07
G0001,2026-03-24,13703,13983,12911,13059,2280567,-630,-4.6
G0001,2026-03-25,13042,13341,12883,13055,1170351,-4,-0.03
G0001,2026-03-26,13014,13237,12866,13036,1960034,-19,-0.15
G0001,2026-03-27,13040,13465,12936,13159,2333472,123,0.94
G0001,2026-03-30,13038,13205,12218,12404,2850304,-755,-5.74
G0001,2026-03-31,12309,12465,12268,12319,1089479,-85,-0.69
G0001,2026-04-01,12276,12581,12039,12146,2047112,-173,-1.4
G0001,2026-04-02,12094,12330,11761,11966,1804594,-180,-1.48
G0001,2026-04-03,12026,12326,11953,12065,539659,99,0.83
G0001,2026-04-06,11989,12142,11646,11981,1029689,-84,-0.7
G0001,2026-04-07,12005,12194,11687,11981,763082,0,0
G0001,2026-04-08,11958,12165,11806,11912,1664702,-69,-0.58
G0001,2026-04-09,11885,11942,11678,11830,663300,-82,-0.69
G0001,2026-04-10,11842,12132,11528,11878,578859,48,0.41
G0001,2026-04-13,12003,12388,11676,12120,1086785,242,2.04
G0001,2026-04-14,12059,12190,12016,12021,924770,-99,-0.82
G0001,2026-04-15,12070,12221,11887,12116,762922,95,0.79
G0001,2026-04-16,12041,12137,11939,12019,829227,-97,-0.8
G0001,2026-04-17,11860,11904,11350,11669,1463401,-350,-2.91
G0001,2026-04-20,11508,11703,10539,10822,2715171,-847,-7.26
G0001,2026-04-21,10893,11314,10640,11092,2052160,270,2.49
G0001,2026-04-22,10918,10941,10374,10530,753234,-562,-5.07
G0001,2026-04-23,10449,10505,10239,10371,923520,-159,-1.51
G0001,2026-04-24,10413,10461,10235,10420,1027606,49,0.47
G0001,2026-04-27,10412,10704,10236,10533,1583623,113,1.08
G0001,2026-04-28,10362,10584,9993,10207,821592,-326,-3.1
G0001,2026-04-29,10308,10482,10044,10314,1137679,107,1.05
G0001,2026-04-30,10335,10563,9972,10230,681487,-84,-0.81
G0001,2026-05-01,10307,10854,10236,10600,1924393,370,3.62
G0001,2026-05-04,10770,11176,10671,10932,1284723,332,3.13
G0001,2026-05-05,10945,11158,10738,11079,728964,147,1.34
G0001,2026-05-06,11037,11265,10654,10971,914086,-108,-0.97
G0001,2026-05-07,10970,11297,10726,11033,25979938,62,0.57
G0001,2026-05-08,10875,10970,10413,10637,729813,-396,-3.59
G0001,2026-05-11,10661,10802,10477,10594,786817,-43,-0.4
G0001,2026-05-12,10620,10959,10315,10735,716813,141,1.33
G0001,2026-05-13,10706,11002,10111,10420,557120,-315,-2.93
G0001,2026-05-14,10526,10831,10505,10754,744848,334,3.21
G0001,2026-05-15,10615,10785,10109,10113,1492229,-641,-5.96
G0001,2026-05-18,10138,10475,9995,10392,644395,279,2.76
G0001,2026-05-19,10232,10461,9536,9632,1033514,-760,-7.31
G0001,2026-05-20,9553,9678,8989,9179,1544907,-453,-4.7
G0001,2026-05-21,9114,9218,8764,8885,1401928,-294,-3.2
G0001,2026-05-22,8861,8984,8763,8895,1182770,10,0.11
G0001,2026-05-25,9030,9384,8931,9116,753521,221,2.48
G0001,2026-05-26,9156,9221,8917,9161,1080289,45,0.49
G0001,2026-05-27,9148,9322,8943,9017,1180944,-144,-1.57
G0001,2026-05-28,9064,9363,8919,9270,856995,253,2.81
G0001,2026-05-29,9284,9616,9202,9547,1094829,277,2.99
G0001,2026-06-01,9471,9720,9229,9383,442392,-164,-1.72
G0001,2026-06-02,9350,9582,9094,9414,875006,31,0.33
G0001,2026-06-03,9482,9603,9351,9568,891121,154,1.64
G0001,2026-06-04,9660,9967,9499,9884,739875,316,3.3
G0001,2026-06-05,9788,9852,9355,9592,818033,-292,-2.95
G0001,2026-06-08,9483,9701,9217,9272,1572358,-320,-3.34
G0001,2026-06-09,9301,9515,9005,9242,1712757,-30,-0.32
G0001,2026-06-10,9433,9768,9224,9574,1603373,332,3.59
G0001,2026-06-11,9566,9645,9387,9446,1383451,-128,-1.34
G0001,2026-06-12,9476,9735,9431,9567,904347,121,1.28
G0001,2026-06-15,9439,9554,9222,9320,985121,-247,-2.58
G0001,2026-06-16,9340,9864,9184,9592,1239044,272,2.92
G0001,2026-06-17,9684,10040,9664,9802,1240519,210,2.19
G0001,2026-06-18,9763,9817,9582,9643,728694,-159,-1.62
G0001,2026-06-19,9659,9935,9521,9657,617316,14,0.15
G0001,2026-06-22,9460,9575,9033,9266,802957,-391,-4.05
G0001,2026-06-23,9259,9434,9070,9187,1003498,-79,-0.85
G0001,2026-06-24,9169,9345,9051,9168,1363538,-19,-0.21
G0001,2026-06-25,9270,9595,9244,9527,2725596,359,3.92
G0001,2026-06-26,9524,9601,9390,9500,1843909,-27,-0.28
G0001,2026-06-29,9630,9880,9574,9706,1612470,206,2.17
G0001,2026-06-30,9626,9641,9399,9457,1741841,-249,-2.57
G0001,2026-07-01,9496,9678,9264,9593,924094,136,1.44
G0001,2026-07-02,9571,9813,9397,9629,761290,36,0.38
G0001,2026-07-03,9715,10145,9610,9942,1100251,313,3.25
G0001,2026-07-06,10017,10116,9956,10005,708797,63,0.63
G0001,2026-07-07,10027,10185,9950,10011,820570,6,0.06
G0001,2026-07-08,10002,10358,9894,10102,835277,91,0.91
G0001,2026-07-09,10087,10124,9969,10062,768969,-40,-0.4
G0001,2026-07-10,10086,10179,9985,10138,1017533,76,0.76
G0001,2026-07-13,10131,10311,9872,10231,690184,93,0.92
G0001,2026-07-14,10203,10272,9861,10131,1203223,-100,-0.98
G0001,2026-07-15,10065,10092,9573,9772,798749,-359,-3.54
G0001,2026-07-16,9824,10296,9575,10046,989157,274,2.8
G0001,2026-07-17,10088,10294,9982,10247,941405,201,2
G0001,2026-07-20,10168,10431,9753,9919,1567295,-328,-3.2
G0001,2026-07-21,9935,10095,9739,9945,660880,26,0.26
G0001,2026-07-22,9944,9961,9596,9854,862740,-91,-0.92
G0001,2026-07-23,9829,10052,9621,9748,1000893,-106,-1.08
G0001,2026-07-24,9744,10190,9560,10113,977742,365,3.74
G0001,2026-07-27,10121,10262,9801,9864,2922203,-249,-2.46
G0001,2026-07-28,9918,10246,9883,10083,1460904,219,2.22
G0001,2026-07-29,9996,10084,9846,9983,786489,-100,-0.99
G0001,2026-07-30,10194,10548,10122,10374,1131169,391,3.92
G0001,2026-07-31,10417,10809,10115,10585,1497379,211,2.03
G0001,2026-08-03,10562,10712,10557,10704,1108346,119,1.12
G0001,2026-08-04,10622,10919,10288,10583,1746196,-121,-1.13
G0001,2026-08-05,10435,10698,9941,10238,2156728,-345,-3.26
G0001,2026-08-06,10129,10257,9935,9936,2882776,-302,-2.95
G0001,2026-09-07,9981,10013,9772,9963,2020931,27,0.27
G0002,2023-09-25,27263,28031,27028,27753,2301550,0,0
G0002,2023-09-26,27259,28048,26865,27131,1911402,-622,-2.24
G0002,2023-09-27,27363,28238,26915,27610,1454640,479,1.77
G0002,2023-09-28,27628,28017,26661,27416,1028526,-194,-0.7
G0002,2023-09-29,27313,27460,26581,27129,1944742,-287,-1.05
G0002,2023-10-02,26855,27249,26455,26740,1019576,-389,-1.43
G0002,2023-10-03,26986,27510,26748,26929,736114,189,0.71
G0002,2023-10-04,26898,27453,26479,26887,891893,-42,-0.16
G0002,2023-10-05,26794,27396,25524,25829,1577341,-1058,-3.93
G0002,2023-10-06,25723,26175,24803,24898,1019107,-931,-3.6
G0002,2023-10-09,25007,25569,24284,24782,930965,-116,-0.47
G0002,2023-10-10,24903,25631,24316,25061,1423912,279,1.13
G0002,2023-10-11,24970,25106,24699,24700,1178152,-361,-1.44
G0002,2023-10-12,24760,25029,24459,24763,704355,63,0.26
G0002,2023-10-13,24758,25137,24145,24919,671139,156,0.63
G0002,2023-10-16,24974,25999,24557,25439,1389099,520,2.09
G0002,2023-10-17,25040,25397,24116,24510,1990994,-929,-3.65
G0002,2023-10-18,24721,25327,24118,24878,763040,368,1.5
G0002,2023-10-19,24838,25189,24660,25024,1665124,146,0.59
G0002,2023-10-20,25080,25764,24893,25350,893595,326,1.3
G0002,2023-10-23,25125,25380,24052,24635,1205457,-715,-2.82
G0002,2023-10-24,24682,25079,24337,24918,1185204,283,1.15
G0002,2023-10-25,24890,25189,24564,24594,1170761,-324,-1.3
G0002,2023-10-26,24585,24926,24081,24774,1078123,180,0.73
G0002,2023-10-27,24739,25373,24537,24591,519882,-183,-0.74
